Iteracion	Nombre	Promedio	Desviacion	Error(2sigma/raiz(n)*promedio)
Test 0
Occupation In
2	AVL_Time_insert(2^14)	3,965189979E9	6,964837293689616E8	0,2028225990517487
2	SPL_Time_insert(2^14)	1921916,6666666667	164960,69074277463	0,09910949923883021
2	VEB_Time_insert(2^14)	15586,666666666666	1875,6135884913324	0,13895030071144449
2	ABB_Time_insert(2^15)	4985330,666666667	455865,60745282524	0,10558743191779493
2	AVL_Time_insert(2^15)	2,1935700887333332E10	5,898702990602929E9	0,3105091354943493
2	SPL_Time_insert(2^15)	5080630,0	589401,375160425	0,13395623873795454
2	VEB_Time_insert(2^15)	31646,333333333332	3648,472876880591	0,13312422487690354
TIME out
2	ABB_Time_deleting(2^14)	2444842,3333333335	1200249,4209997908	0,566878540068573
2	AVL_Time_deleting(2^14)	169,66666666666669	225,54895994735452	1,5350186963580972
2	SPL_Time_deleting(2^14)	1442352,3333333335	1315200,2287018253	1,052906683798142
2	VEB_Time_deleting(2^14)	569869,3333333333	967713,9013119184	1,960835050213777
2	ABB_Time_deleting(2^13)	559642,6666666666	175487,35913829616	0,36207987729505436
2	AVL_Time_deleting(2^13)	37,666666666666664	5,8594652770823155	0,1796263993821632
2	SPL_Time_deleting(2^13)	193340,0	188992,00932579132	1,1287326725864684
2	VEB_Time_deleting(2^13)	98528,33333333334	161183,5018397768	1,8889863459131215
2	ABB_Time_deleting(2^12)	631825,3333333334	584575,7501422149	1,0683489531062442
2	AVL_Time_deleting(2^12)	131,66666666666666	170,8986054165842	1,498759835565517
2	SPL_Time_deleting(2^12)	67529,66666666667	33426,55006627715	0,5715659096647582
2	VEB_Time_deleting(2^12)	1991,3333333333333	1609,020302337212	0,9330113538861357
2	ABB_Time_deleting(2^11)	172931,66666666666	16979,733576629915	0,11337719620931669
2	AVL_Time_deleting(2^11)	67,0	54,67174773134658	0,9422312916346346
2	SPL_Time_deleting(2^11)	21583,333333333332	244,69232381366876	0,013090950951887883
2	VEB_Time_deleting(2^11)	1194,0	968,0309912394334	0,9361691011323069
2	ABB_Time_deleting(2^10)	101293,33333333333	14141,232631327912	0,16120398446170114
2	AVL_Time_deleting(2^10)	54,333333333333336	39,576929306520654	0,8410951210608033
2	SPL_Time_deleting(2^10)	12719,333333333334	441,1738130638913	0,040051127375415586
2	VEB_Time_deleting(2^10)	715,3333333333334	559,9306504678354	0,9038474700143347
2	ABB_Time_erased	984130,3333333334	572850,9772788498	0,6721379368873922
2	AVL_Time_erased	97,33333333333333	91,08969938106797	1,0806300505081168
2	SPL_Time_erased	533348,3333333334	204356,26522407707	0,4424318493706394
2	VEB_Time_erased	14982,0	23167,424479212186	1,785571854158788
TIME successful search
2	ABB_Time_successfulSearch(2^10)	5297494,666666666	7106346,356794351	1,548977862258638
2	AVL_Time_successfulSearch(2^10)	3083637,333333333	3116808,363566861	1,167121780674903
